Gene	Mutations	MutationFreq%	Lenght	Corrected 
MAT1A	2	0.5813953488372093	17838	3.259307931591038e-05
RANBP6	2	0.5813953488372093	4600	0.0001263902932254
KCNH5	2	0.5813953488372093	402573	1.444198564824788e-06
CCT2	2	0.5813953488372093	16144	3.601309147901445e-05
CMA1	2	0.5813953488372093	2912	0.0001996549961666
CT45A10	2	0.5813953488372093	12381	4.6958674488103485e-05
AIFM3	2	0.5813953488372093	16252	3.577377238722676e-05
MAGEB6	2	0.5813953488372093	3206	0.000181346022719
PCDHB9	2	0.5813953488372093	4414	0.0001317162095236
KRT85	2	0.5813953488372093	7475	7.777864198491094e-05
FOXP1	2	0.5813953488372093	629285	9.238983113171446e-07
PTCHD3	2	0.5813953488372093	17247	3.370994079185999e-05
DCAF12L1	2	0.5813953488372093	3431	0.0001694536137677
BRPF1	2	0.5813953488372093	16290	3.569032221222893e-05
OSBPL10	2	0.5813953488372093	419668	1.3853697418845594e-06
NELL1	2	0.5813953488372093	906135	6.416211147756232e-07
PCDHB14	2	0.5813953488372093	4416	0.0001316565554432
SIGLEC14	2	0.5813953488372093	7347	7.913370747750228e-05
PCDHB3	2	0.5813953488372093	3354	0.0001733438726407
TRPM3	2	0.5813953488372093	917844	6.334359094107597e-07
TTLL5	2	0.5813953488372093	321454	1.808642446002256e-06
FZD10	2	0.5813953488372093	3281	0.0001772006549336
TMEM173	2	0.5813953488372093	7401	7.855632331268873e-05
MED13L	2	0.5813953488372093	319788	1.8180649331344808e-06
ZCCHC5	2	0.5813953488372093	3259	0.0001783968545066
OR5B12	2	0.5813953488372093	3242	0.0001793323099436
CA2	2	0.5813953488372093	17525	3.3175198221809375e-05
COL1A1	2	0.5813953488372093	17531	3.316384398135927e-05
SIPA1L1	2	0.5813953488372093	420780	1.3817086098132262e-06
GZMH	2	0.5813953488372093	3219	0.0001806136529472
EIF2S3L	2	0.5813953488372093	17533	3.316006096145607e-05
UNC13D	2	0.5813953488372093	17560	3.310907453514859e-05
GABBR2	2	0.5813953488372093	420826	1.3815575768541138e-06
HYAL3	2	0.5813953488372093	6574	8.843859884959071e-05
NEURL4	2	0.5813953488372093	13765	4.22372211287475e-05
SLC16A13	2	0.5813953488372093	4102	0.0001417346047872
OR2Y1	2	0.5813953488372093	935	0.0006218132073125
ZNF689	2	0.5813953488372093	21454	2.7099624724396816e-05
OR5A2	2	0.5813953488372093	9444	6.15624045782729e-05
PDZD2	2	0.5813953488372093	471801	1.2322893525812986e-06
UGT2B11	2	0.5813953488372093	14797	3.929143399589169e-05
TCAP	2	0.5813953488372093	1205	0.0004824857666698
ZNF528	2	0.5813953488372093	20563	2.8273858329874497e-05
APOBEC3B	2	0.5813953488372093	10457	5.559867541715687e-05
BBX	2	0.5813953488372093	288403	2.0159129719080915e-06
FKBP4	2	0.5813953488372093	10453	5.5619951098939e-05
EPHB3	2	0.5813953488372093	20623	2.8191599128992357e-05
ADAMTS3	2	0.5813953488372093	288252	2.016969002252228e-06
CACNA1D	2	0.5813953488372093	484770	1.19932204723314e-06
ZSCAN10	2	0.5813953488372093	10405	5.587653520780484e-05
IMPDH2	2	0.5813953488372093	5122	0.0001135094394449
PLK3	2	0.5813953488372093	5613	0.0001035801441006
NRBP1	2	0.5813953488372093	14469	4.018213759328283e-05
PRKCB	2	0.5813953488372093	384628	1.5115783272076117e-06
ANGPTL6	2	0.5813953488372093	10340	5.622779002294094e-05
ATP2B2	2	0.5813953488372093	383984	1.514113475658385e-06
GIGYF1	2	0.5813953488372093	14743	3.943534890030586e-05
F7	2	0.5813953488372093	14897	3.902767999175735e-05
FBXL17	2	0.5813953488372093	523063	1.1115206941366704e-06
LCE2D	2	0.5813953488372093	1279	0.0004545702492863
SEMA6C	2	0.5813953488372093	14946	3.88997289466887e-05
OR8K5	2	0.5813953488372093	923	0.0006298974526947
AURKAIP1	2	0.5813953488372093	1477	0.0003936325990773
OR10J5	2	0.5813953488372093	929	0.0006258292237214
ADAM12	2	0.5813953488372093	376096	1.5458695355366962e-06
KCNH7	2	0.5813953488372093	467360	1.243998949069688e-06
P3H4	2	0.5813953488372093	10657	5.455525465301768e-05
MRGPRX4	2	0.5813953488372093	1443	0.0004029073796515
NBEA	2	0.5813953488372093	730752	7.956123949537043e-07
XAB2	2	0.5813953488372093	10020	5.802348790790512e-05
NYNRIN	2	0.5813953488372093	20280	2.866840970597679e-05
KIF20A	2	0.5813953488372093	9004	6.457078507743328e-05
ETV3L	2	0.5813953488372093	20369	2.8543146390947485e-05
FAF1	2	0.5813953488372093	523239	1.1111468159621309e-06
SPANXD	2	0.5813953488372093	1328	0.0004377977024376
CACNA1C	2	0.5813953488372093	727178	7.995227424883719e-07
EML3	2	0.5813953488372093	10557	5.507202319193041e-05
SLC14A2	2	0.5813953488372093	470693	1.2351901320759162e-06
FOXB2	2	0.5813953488372093	1298	0.000447916293403
FAM170A	2	0.5813953488372093	6264	9.281534943122754e-05
OR52L1	2	0.5813953488372093	1093	0.0005319262111959
ERC1	2	0.5813953488372093	505424	1.1503121118846935e-06
OR56A1	2	0.5813953488372093	15002	3.8754522652793584e-05
SEMA3E	2	0.5813953488372093	285901	2.03355479287309e-06
SLC29A1	2	0.5813953488372093	14589	3.985162443191509e-05
EPHA3	2	0.5813953488372093	374513	1.5524036517749966e-06
OR10K1	2	0.5813953488372093	9283	6.263011406196372e-05
TNFSF12	2	0.5813953488372093	9382	6.19692335149445e-05
OR4K15	2	0.5813953488372093	974	0.0005969151425433
ZBTB48	2	0.5813953488372093	9286	6.26098803399967e-05
TUSC5	2	0.5813953488372093	21324	2.72648353422064e-05
OR2M2	2	0.5813953488372093	6246	9.308282882440112e-05
OR11L1	2	0.5813953488372093	968	0.0006006150297905
GRIP1	2	0.5813953488372093	721731	8.055568471317004e-07
ABHD14A-ACY1	2	0.5813953488372093	14477	4.0159932916848055e-05
OR2T3	2	0.5813953488372093	956	0.0006081541305828
OR4D5	2	0.5813953488372093	956	0.0006081541305828
ACE	2	0.5813953488372093	21319	2.72712298342891e-05
HSPA8	2	0.5813953488372093	5741	0.0001012707453121
AKAP6	2	0.5813953488372093	508386	1.1436100695873004e-06
OR13C5	2	0.5813953488372093	956	0.0006081541305828
ZMIZ2	2	0.5813953488372093	21300	2.7295556283437055e-05
KRT27	2	0.5813953488372093	5742	0.0001012531084704
GRB7	2	0.5813953488372093	9364	6.208835421157724e-05
TRIM31	2	0.5813953488372093	10193	5.703868820143327e-05
SLC8A1	2	0.5813953488372093	513783	1.1315970922300062e-06
IFNA17	2	0.5813953488372093	979	0.0005938665463097
PSG4	2	0.5813953488372093	14597	3.982978343750149e-05
OR10J3	2	0.5813953488372093	939	0.0006191643757584
GPKOW	2	0.5813953488372093	10328	5.629312053032623e-05
AP1M2	2	0.5813953488372093	14644	3.970194952452945e-05
ESR1	2	0.5813953488372093	472928	1.229352774285323e-06
ANO3	2	0.5813953488372093	474447	1.2254168512757151e-06
FRYL	2	0.5813953488372093	282965	2.0546546351570317e-06
OR5D18	2	0.5813953488372093	941	0.0006178484047154
PEX2	2	0.5813953488372093	20786	2.7970525778755377e-05
EFCAB6	2	0.5813953488372093	283593	2.0501047234494835e-06
EIF4G3	2	0.5813953488372093	370993	1.5671329346839677e-06
KCNJ6	2	0.5813953488372093	513972	1.1311809764679968e-06
TMEM132B	2	0.5813953488372093	475991	1.221441894567774e-06
OR4A15	2	0.5813953488372093	944	0.0006158849034292
ULK4	2	0.5813953488372093	715531	8.125369115205481e-07
MCM7	2	0.5813953488372093	9212	6.311282553595412e-05
KCNA3	2	0.5813953488372093	21380	2.719342136750277e-05
EEF2	2	0.5813953488372093	9407	6.180454436453803e-05
MMP26	2	0.5813953488372093	287647	2.0212112375140688e-06
OR4A16	2	0.5813953488372093	986	0.0005896504552101
ORMDL1	2	0.5813953488372093	14097	4.124248768086893e-05
GOT1L1	2	0.5813953488372093	5843	9.950288359356652e-05
MRGPRX1	2	0.5813953488372093	5915	9.829169042049188e-05
CENPP	2	0.5813953488372093	294576	1.9736684211789467e-06
MTUS2	2	0.5813953488372093	685608	8.479996570010987e-07
ZDHHC14	2	0.5813953488372093	297024	1.957401923202197e-06
CDH4	2	0.5813953488372093	688356	8.446143403082261e-07
SMARCD2	2	0.5813953488372093	10984	5.2931113331865375e-05
KCNQ3	2	0.5813953488372093	360236	1.6139290599418415e-06
KIR3DL1	2	0.5813953488372093	14310	4.062860578876376e-05
ACTC1	2	0.5813953488372093	5319	0.0001093053861322
MYT1L	2	0.5813953488372093	542551	1.0715957556749675e-06
CASP1	2	0.5813953488372093	9853	5.900693685549673e-05
HEATR9	2	0.5813953488372093	13945	4.169202931783502e-05
CTC-260F20.3	2	0.5813953488372093	19849	2.9290913841362756e-05
TEX11	2	0.5813953488372093	379771	1.530910335010333e-06
SSRP1	2	0.5813953488372093	9906	5.869123246892886e-05
KIR3DX1	2	0.5813953488372093	10930	5.3192621119598295e-05
PXDNL	2	0.5813953488372093	489868	1.186840840465614e-06
DHX16	2	0.5813953488372093	19887	2.923494488043492e-05
C2orf44	2	0.5813953488372093	20235	2.8732164508881115e-05
DUS3L	2	0.5813953488372093	6393	9.094249160600804e-05
OR10R2	2	0.5813953488372093	8716	6.6704376874393e-05
AP4B1	2	0.5813953488372093	11007	5.282050957001993e-05
LCE1A	2	0.5813953488372093	624	0.0009317233154442
PHF1	2	0.5813953488372093	6054	9.60349106107052e-05
IGHV1-58	2	0.5813953488372093	498	0.0011674605398337
LPCAT4	2	0.5813953488372093	8563	6.7896221982624e-05
TMEM171	2	0.5813953488372093	11240	5.172556484316809e-05
TSR1	2	0.5813953488372093	14261	4.076820341050483e-05
GJA8	2	0.5813953488372093	6474	8.980465691028873e-05
LTBP1	2	0.5813953488372093	452556	1.2846926100575604e-06
DST	2	0.5813953488372093	496843	1.1701792092013157e-06
HIST1H2AE	2	0.5813953488372093	392	0.0014831514000949
BICD1	2	0.5813953488372093	276798	2.1004318992088428e-06
TBX3	2	0.5813953488372093	13920	4.176690724405239e-05
SEMA4C	2	0.5813953488372093	11039	5.266739277445505e-05
HOXD10	2	0.5813953488372093	11147	5.215711391739565e-05
FGB	2	0.5813953488372093	9796	5.9350280608126713e-05
OR10J1	2	0.5813953488372093	5233	0.0001111017291873
PPP1R3B	2	0.5813953488372093	15319	3.795256536570333e-05
IGKV1D-16	2	0.5813953488372093	502	0.0011581580654127
HIST1H2AI	2	0.5813953488372093	502	0.0011581580654127
CNGA4	2	0.5813953488372093	9714	5.9851281535640246e-05
SLITRK1	2	0.5813953488372093	5269	0.0001103426359531
LIG4	2	0.5813953488372093	10929	5.3197488227395855e-05
DACT1	2	0.5813953488372093	14354	4.050406498796219e-05
GNAI1	2	0.5813953488372093	458153	1.268998236041692e-06
CELF2	2	0.5813953488372093	538278	1.0801023798803022e-06
THSD7A	2	0.5813953488372093	461833	1.2588865430517293e-06
GRID2	2	0.5813953488372093	1506191	3.860037331501843e-07
OTOGL	2	0.5813953488372093	281343	2.0665001398194e-06
CYP4F2	2	0.5813953488372093	20054	2.8991490417732585e-05
DTX3L	2	0.5813953488372093	10865	5.351084664861567e-05
UPP1	2	0.5813953488372093	20108	2.891363381923659e-05
RNF31	2	0.5813953488372093	13977	4.1596576435373066e-05
WNT6	2	0.5813953488372093	14428	4.029632304111515e-05
PAPPA2	2	0.5813953488372093	382430	1.520266058722405e-06
ZRSR1	2	0.5813953488372093	1672	0.0003477244909313
PGK2	2	0.5813953488372093	1625	0.0003577817531305
PRSS58	2	0.5813953488372093	5915	9.829169042049188e-05
ATRX	2	0.5813953488372093	281353	2.0664266911574047e-06
PPP2R2B	2	0.5813953488372093	504042	1.1534660779006695e-06
FSCN3	2	0.5813953488372093	10735	5.415885876452812e-05
TAF1L	2	0.5813953488372093	6215	9.354711968418492e-05
SPATA31A1	2	0.5813953488372093	6293	9.238762892693616e-05
RBFOX1	2	0.5813953488372093	2473538	2.350460550180387e-07
CCDC178	2	0.5813953488372093	503699	1.154251544746385e-06
KRTAP10-4	2	0.5813953488372093	1642	0.0003540775571481
DLL3	2	0.5813953488372093	9586	6.065046409735127e-05
GAL3ST1	2	0.5813953488372093	20030	2.9026228099710902e-05
LILRA4	2	0.5813953488372093	5977	9.727210119411232e-05
KRT16	2	0.5813953488372093	6121	9.498371979042793e-05
ROR2	2	0.5813953488372093	387137	1.5017819243244878e-06
ZNF770	2	0.5813953488372093	9946	5.845519292551873e-05
TEX13A	2	0.5813953488372093	1765	0.0003294024639304
HOXD4	2	0.5813953488372093	1676	0.0003468945995448
FMN2	2	0.5813953488372093	460839	1.261601880129957e-06
UBXN10	2	0.5813953488372093	9954	5.840821266196597e-05
TIGD5	2	0.5813953488372093	5393	0.0001078055532796
PRDM14	2	0.5813953488372093	20042	2.9008848859256023e-05
PREX2	2	0.5813953488372093	284986	2.0400838947780218e-06
DGCR14	2	0.5813953488372093	14405	4.03606628835272e-05
GABRE	2	0.5813953488372093	21556	2.6971393061663075e-05
MKS1	2	0.5813953488372093	14164	4.1047398251709214e-05
MLLT3	2	0.5813953488372093	280830	2.0702750733084403e-06
DCDC1	2	0.5813953488372093	539441	1.0777737488199994e-06
SGMS1	1	0.2906976744186046	319577	9.096326532216168e-07
CNTN3	1	0.2906976744186046	352091	8.256322212683784e-07
SPTBN2	1	0.2906976744186046	62173	4.675625664172625e-06
ATXN3	1	0.2906976744186046	62125	4.679238220017781e-06
PITPNC1	1	0.2906976744186046	319975	9.085012092151094e-07
RAB38	1	0.2906976744186046	62192	4.674197234670128e-06
SLK	1	0.2906976744186046	62093	4.681649693501758e-06
IL20RB	1	0.2906976744186046	64855	4.482270825974939e-06
PTPN5	1	0.2906976744186046	64793	4.486559881755817e-06
USP30	1	0.2906976744186046	64934	4.476817605855248e-06
SLC2A13	1	0.2906976744186046	351064	8.280475195935916e-07
GNGT1	1	0.2906976744186046	319692	9.093054390432186e-07
RALBP1	1	0.2906976744186046	63105	4.606571181659213e-06
CELF4	1	0.2906976744186046	322787	9.005866853950272e-07
POLE	1	0.2906976744186046	63623	4.569065816113743e-06
RIC3	1	0.2906976744186046	62999	4.614322043502351e-06
PTK2	1	0.2906976744186046	344316	8.442758234255878e-07
APPL2	1	0.2906976744186046	62906	4.621143840311014e-06
SPPL2A	1	0.2906976744186046	63682	4.564832675145325e-06
OCA2	1	0.2906976744186046	344440	8.439718802073065e-07
MIER1	1	0.2906976744186046	63724	4.561824028915395e-06
UBE2U	1	0.2906976744186046	63745	4.560321192542233e-06
ANGPT2	1	0.2906976744186046	63777	4.558033059231458e-06
FUT8	1	0.2906976744186046	333529	8.715814049710959e-07
RXFP2	1	0.2906976744186046	63863	4.551895063160275e-06
STXBP3	1	0.2906976744186046	62849	4.6253349205015935e-06
ADAMTS6	1	0.2906976744186046	333182	8.724891333223423e-07
ASB5	1	0.2906976744186046	63898	4.549401771864607e-06
PRIM2	1	0.2906976744186046	332045	8.754767408592349e-07
KLHL18	1	0.2906976744186046	63899	4.549330575104534e-06
TNIP1	1	0.2906976744186046	63632	4.5684195753489536e-06
ATG4A	1	0.2906976744186046	63003	4.614029084624615e-06
EIF5B	1	0.2906976744186046	63955	4.545347109977401e-06
ABLIM1	1	0.2906976744186046	336949	8.627349373899453e-07
CCDC102B	1	0.2906976744186046	339980	8.550434567286448e-07
RXFP1	1	0.2906976744186046	338061	8.59897102648944e-07
DYNC1I1	1	0.2906976744186046	337816	8.605207403397254e-07
B4GALT1	1	0.2906976744186046	63274	4.594267383421384e-06
LIMCH1	1	0.2906976744186046	340437	8.538956529948409e-07
FAM208A	1	0.2906976744186046	63104	4.606644181329308e-06
TMEM87A	1	0.2906976744186046	63087	4.607885529801776e-06
ARHGAP10	1	0.2906976744186046	340713	8.532039412015527e-07
ZCCHC24	1	0.2906976744186046	63299	4.592452873167106e-06
FOCAD	1	0.2906976744186046	337646	8.609540003986562e-07
SCAP	1	0.2906976744186046	63445	4.581884694122542e-06
KMO	1	0.2906976744186046	63508	4.577339459888591e-06
B4GALT6	1	0.2906976744186046	63590	4.57143693062753e-06
CAGE1	1	0.2906976744186046	63086	4.607958571134715e-06
DNM1	1	0.2906976744186046	63593	4.5712212730741534e-06
ATAD5	1	0.2906976744186046	63903	4.549045810347005e-06
PHTF1	1	0.2906976744186046	62658	4.639434300785289e-06
COG7	1	0.2906976744186046	64696	4.49328667025171e-06
VWA3A	1	0.2906976744186046	64426	4.512117381470286e-06
VAMP7	1	0.2906976744186046	62424	4.656825490494115e-06
ST18	1	0.2906976744186046	350121	8.302777451755383e-07
SLCO4C1	1	0.2906976744186046	62298	4.666244091601731e-06
FRMD5	1	0.2906976744186046	324510	8.958049811056814e-07
ACSL6	1	0.2906976744186046	62270	4.668342290326074e-06
ZC3H6	1	0.2906976744186046	64466	4.509317693336094e-06
NXPE3	1	0.2906976744186046	64566	4.502333649577248e-06
RALGAPA2	1	0.2906976744186046	323114	8.996752676102077e-07
MRPL13	1	0.2906976744186046	64641	4.497109797475359e-06
PANK1	1	0.2906976744186046	62254	4.66954210843648e-06
TCERG1	1	0.2906976744186046	64650	4.4964837497077285e-06
FHL1	1	0.2906976744186046	64657	4.495996944160797e-06
FOXN2	1	0.2906976744186046	64658	4.495927409115727e-06
ANKRD18CP	1	0.2906976744186046	64665	4.495440724017701e-06
CCDC66	1	0.2906976744186046	64676	4.494676145998587e-06
TPX2	1	0.2906976744186046	62534	4.6486339338376665e-06
PPP3CA	1	0.2906976744186046	324869	8.948150621284415e-07
INTS2	1	0.2906976744186046	62649	4.640100790413329e-06
ZNF695	1	0.2906976744186046	62546	4.647742052547e-06
SIAE	1	0.2906976744186046	62594	4.6441779470652885e-06
TMEM87B	1	0.2906976744186046	64049	4.53867623879537e-06
NRDE2	1	0.2906976744186046	64109	4.534428464312416e-06
GUCY1A2	1	0.2906976744186046	344457	8.439302276295869e-07
NYAP2	1	0.2906976744186046	330177	8.804298131565939e-07
ASPM	1	0.2906976744186046	62573	4.645736570383467e-06
TOM1L1	1	0.2906976744186046	62569	4.646033569636795e-06
MAPK8IP3	1	0.2906976744186046	64185	4.529059350605355e-06
DLGAP3	1	0.2906976744186046	64214	4.527013959862408e-06
PRH1	1	0.2906976744186046	346648	8.385961390765406e-07
SERPINE2	1	0.2906976744186046	64273	4.522858345162116e-06
KIAA0753	1	0.2906976744186046	62564	4.646404872108635e-06
ZNF93	1	0.2906976744186046	62551	4.647370536340021e-06
A2ML1	1	0.2906976744186046	64380	4.51534132368134e-06
COL22A1	1	0.2906976744186046	325806	8.922416235999479e-07
MKRN3	1	0.2906976744186046	64401	4.513868952634348e-06
BCR	1	0.2906976744186046	138333	2.1014340353972278e-06
LVRN	1	0.2906976744186046	65165	4.460947969287265e-06
BAHCC1	1	0.2906976744186046	70874	4.101612360225254e-06
CASC5	1	0.2906976744186046	70322	4.133808401618336e-06
UNC5A	1	0.2906976744186046	70379	4.1304604273803926e-06
AHDC1	1	0.2906976744186046	70396	4.1294629583869066e-06
CAMK4	1	0.2906976744186046	271233	1.0717636659941993e-06
PHACTR3	1	0.2906976744186046	270202	1.0758531558560064e-06
NUP160	1	0.2906976744186046	70468	4.125243719398942e-06
MAPKAP1	1	0.2906976744186046	269841	1.0772924589614057e-06
ESF1	1	0.2906976744186046	70597	4.117705772463485e-06
SMARCAL1	1	0.2906976744186046	70670	4.11345230534321e-06
RASGRF2	1	0.2906976744186046	269799	1.0774601626344228e-06
TJP1	1	0.2906976744186046	269548	1.0784634811558783e-06
SLC30A10	1	0.2906976744186046	273591	1.0625264515960123e-06
CCBE1	1	0.2906976744186046	266723	1.0898860406436814e-06
TP63	1	0.2906976744186046	265887	1.0933128525223294e-06
ACAD10	1	0.2906976744186046	71054	4.091221809027002e-06
IQCG	1	0.2906976744186046	71065	4.090588537516424e-06
TSPAN12	1	0.2906976744186046	71082	4.089610230699821e-06
NGLY1	1	0.2906976744186046	71095	4.08886242940579e-06
MICAL2	1	0.2906976744186046	265136	1.0964096705788902e-06
PHYHIPL	1	0.2906976744186046	71131	4.086793021588403e-06
RPGRIP1	1	0.2906976744186046	71218	4.081800589999784e-06
MAP2K5	1	0.2906976744186046	264414	1.0994034900519815e-06
SLC35D2	1	0.2906976744186046	70267	4.137044052237959e-06
ZNF44	1	0.2906976744186046	70197	4.1411694861405e-06
TMTC4	1	0.2906976744186046	71468	4.067522169622833e-06
TTLL11	1	0.2906976744186046	277932	1.045930927056275e-06
ATG7	1	0.2906976744186046	285356	1.0187193345105924e-06
CHSY3	1	0.2906976744186046	282169	1.0302254124960737e-06
ABCC4	1	0.2906976744186046	281640	1.0321604687494838e-06
KLHDC4	1	0.2906976744186046	69507	4.182279114601474e-06
ATG5	1	0.2906976744186046	280368	1.0368432717664093e-06
PTCHD1	1	0.2906976744186046	69525	4.181196323892192e-06
SVIL	1	0.2906976744186046	279621	1.0396131707511404e-06
SMC1B	1	0.2906976744186046	69556	4.179332831367598e-06
AK5	1	0.2906976744186046	277947	1.0458744811730462e-06
RRP12	1	0.2906976744186046	69718	4.169621538463591e-06
EPB41L4A	1	0.2906976744186046	276872	1.049935256792325e-06
TSPAN11	1	0.2906976744186046	70174	4.142526782264153e-06
GLP2R	1	0.2906976744186046	69893	4.159181526313145e-06
MLPH	1	0.2906976744186046	69894	4.159122019323613e-06
DYTN	1	0.2906976744186046	69949	4.155851755115937e-06
TRIM5	1	0.2906976744186046	275424	1.0554551325178804e-06
TBCK	1	0.2906976744186046	275084	1.0567596603895703e-06
KCTD8	1	0.2906976744186046	274906	1.057443905984608e-06
MYLK	1	0.2906976744186046	274283	1.0598457593748234e-06
FGF5	1	0.2906976744186046	70041	4.1503929758085215e-06
GLYATL2	1	0.2906976744186046	70150	4.143944040179682e-06
ACO1	1	0.2906976744186046	70166	4.142999093843238e-06
HGF	1	0.2906976744186046	71428	4.069800000260467e-06
IL31RA	1	0.2906976744186046	71497	4.065872336162421e-06
TMEM57	1	0.2906976744186046	69351	4.191686845447141e-06
WDR72	1	0.2906976744186046	249137	1.1668185553274088e-06
TIMP2	1	0.2906976744186046	72410	4.014606745181669e-06
SPICE1	1	0.2906976744186046	72469	4.011338288352325e-06
HBG2	1	0.2906976744186046	252417	1.1516564827987203e-06
VRK2	1	0.2906976744186046	252291	1.15223164686257e-06
BMPER	1	0.2906976744186046	252119	1.1530177194840715e-06
TMEM189-UBE2V1	1	0.2906976744186046	72513	4.00890425742425e-06
UGGT2	1	0.2906976744186046	251902	1.154010982122431e-06
EFCAB3	1	0.2906976744186046	72539	4.007467354369438e-06
SPATA16	1	0.2906976744186046	251878	1.1541209411643917e-06
CDYL	1	0.2906976744186046	249392	1.1656254988877137e-06
PLEKHA2	1	0.2906976744186046	72677	3.999857925046502e-06
AKR1C3	1	0.2906976744186046	72332	4.018935940090204e-06
KCNC4	1	0.2906976744186046	72786	3.99386797486611e-06
MAST2	1	0.2906976744186046	249135	1.1668279222855266e-06
LMCD1	1	0.2906976744186046	72861	3.989756857833473e-06
ITGAM	1	0.2906976744186046	72925	3.986255391410417e-06
SLC1A6	1	0.2906976744186046	72957	3.984506961889944e-06
PRSS12	1	0.2906976744186046	72965	3.984070094135608e-06
LRRC8B	1	0.2906976744186046	73032	3.980415084053629e-06
RAP1GAP	1	0.2906976744186046	73136	3.974754900713802e-06
ATP8A1	1	0.2906976744186046	248748	1.1686432631362048e-06
TPH2	1	0.2906976744186046	247773	1.1732419368478594e-06
NDST1	1	0.2906976744186046	72393	4.015549492611228e-06
SH3BGRL2	1	0.2906976744186046	72326	4.0192693418494684e-06
GATS	1	0.2906976744186046	71565	4.062009004661562e-06
RAPGEF2	1	0.2906976744186046	257161	1.13041119928218e-06
SMEK2	1	0.2906976744186046	71588	4.06070395064263e-06
SRPX	1	0.2906976744186046	71588	4.06070395064263e-06
LHFP	1	0.2906976744186046	260636	1.115339686070246e-06
MSH2	1	0.2906976744186046	260079	1.117728361069539e-06
COL4A5	1	0.2906976744186046	257707	1.1280162138343337e-06
ESCO1	1	0.2906976744186046	71600	4.060023385734702e-06
ITSN1	1	0.2906976744186046	257461	1.1290940158649453e-06
GNB1L	1	0.2906976744186046	71716	4.053456333574162e-06
ACTL8	1	0.2906976744186046	71730	4.052665194738668e-06
KLHL20	1	0.2906976744186046	71751	4.051479065359433e-06
DICER1	1	0.2906976744186046	71782	4.049729380883852e-06
BEND6	1	0.2906976744186046	72239	4.024109891036763e-06
DRD3	1	0.2906976744186046	71827	4.047192203747959e-06
DTL	1	0.2906976744186046	71847	4.046065589636375e-06
GRIK5	1	0.2906976744186046	71885	4.043926749928423e-06
DGKG	1	0.2906976744186046	256566	1.1330327261546918e-06
FAM171B	1	0.2906976744186046	71899	4.043139326257732e-06
ENTPD4	1	0.2906976744186046	71912	4.042408421662652e-06
KLHL7	1	0.2906976744186046	72156	4.028738766264824e-06
ANKEF1	1	0.2906976744186046	72177	4.027566599035768e-06
TBC1D32	1	0.2906976744186046	255251	1.1388698748236233e-06
NR6A1	1	0.2906976744186046	254036	1.1443168465044508e-06
BCAR3	1	0.2906976744186046	285409	1.0185301599410133e-06
CCDC148	1	0.2906976744186046	285680	1.017563968141293e-06
SLCO3A1	1	0.2906976744186046	318727	9.120585153394744e-07
ITFG1	1	0.2906976744186046	309762	9.384549248087392e-07
SPECC1	1	0.2906976744186046	310161	9.372476694961798e-07
TP53BP2	1	0.2906976744186046	66061	4.4004431422261945e-06
GDAP2	1	0.2906976744186046	66136	4.395452921534484e-06
TLR1	1	0.2906976744186046	66140	4.395187094324231e-06
PARP16	1	0.2906976744186046	66158	4.393991269666626e-06
MAP2	1	0.2906976744186046	310100	9.37432036177377e-07
NETO2	1	0.2906976744186046	66242	4.38841934752279e-06
RANBP2	1	0.2906976744186046	66328	4.382729381537279e-06
SDK2	1	0.2906976744186046	310061	9.375499479734784e-07
GLDN	1	0.2906976744186046	66350	4.381276178125164e-06
P2RY14	1	0.2906976744186046	66425	4.376329310027921e-06
COL14A1	1	0.2906976744186046	313793	9.2639948761956e-07
KIAA0513	1	0.2906976744186046	66448	4.374814507864867e-06
TCP11L1	1	0.2906976744186046	66526	4.369685151949683e-06
GIT2	1	0.2906976744186046	66585	4.365813237495001e-06
IKBKAP	1	0.2906976744186046	66599	4.364895485196545e-06
FAM98A	1	0.2906976744186046	66603	4.364633341119839e-06
WSCD1	1	0.2906976744186046	66620	4.363519579985059e-06
OSBPL11	1	0.2906976744186046	66639	4.362275460595217e-06
BTBD16	1	0.2906976744186046	66863	4.347661253886374e-06
GRIP2	1	0.2906976744186046	66968	4.340844499142943e-06
CPED1	1	0.2906976744186046	308745	9.415461770023956e-07
TMPRSS9	1	0.2906976744186046	66023	4.402975848092402e-06
TRAP1	1	0.2906976744186046	65914	4.410256916870538e-06
RFX3	1	0.2906976744186046	307707	9.447223313691424e-07
JADE1	1	0.2906976744186046	65524	4.436506843577997e-06
KLHDC10	1	0.2906976744186046	65171	4.460537269929948e-06
MUC4	1	0.2906976744186046	65208	4.4580062939916064e-06
PDPK1	1	0.2906976744186046	65209	4.457937929098816e-06
RAPGEF4	1	0.2906976744186046	317619	9.152401916088288e-07
NCAM1	1	0.2906976744186046	317189	9.164809448581276e-07
ATP6V1A	1	0.2906976744186046	65286	4.4526801215973504e-06
ATP2B3	1	0.2906976744186046	65297	4.451930018509344e-06
TGFBRAP1	1	0.2906976744186046	65344	4.448727877366011e-06
IRAK3	1	0.2906976744186046	65427	4.443084268247125e-06
KCTD16	1	0.2906976744186046	314813	9.233979359766104e-07
HTR2A	1	0.2906976744186046	65530	4.436100632055617e-06
KIAA0895	1	0.2906976744186046	65904	4.410926110988781e-06
LPL	1	0.2906976744186046	65542	4.435288432129087e-06
DNAJC16	1	0.2906976744186046	65566	4.433664924177236e-06
