Gene	Mutations	MutationFreq%	Lenght	Corrected
BSCL2	1	1.2658227848101269	20556	6.157923646673121e-05
IRF6	1	1.2658227848101269	20558	6.157324568587053e-05
MTHFR	1	1.2658227848101269	20732	6.105647235240818e-05
SLC27A4	1	1.2658227848101269	20943	6.044133050709672e-05
HJURP	1	1.2658227848101269	21150	5.9849777059580455e-05
MYBPC3	1	1.2658227848101269	21296	5.9439462096643805e-05
TDRKH	1	1.2658227848101269	21309	5.940319981276111e-05
GABRE	1	1.2658227848101269	21556	5.872252666589936e-05
CD160	1	1.2658227848101269	19817	6.38756009895608e-05
GCM1	1	1.2658227848101269	21880	5.785296091453961e-05
CETP	1	1.2658227848101269	21922	5.7742121376248825e-05
ZNF527	1	1.2658227848101269	22005	5.752432559918776e-05
CLEC6A	1	1.2658227848101269	22368	5.659078973578893e-05
ZNF471	1	1.2658227848101269	22371	5.658320078718549e-05
ZNF184	1	1.2658227848101269	22375	5.6573085354642525e-05
RUVBL2	1	1.2658227848101269	22408	5.648977083229769e-05
ZBTB24	1	1.2658227848101269	22607	5.599251492060541e-05
ZNF45	1	1.2658227848101269	22658	5.586648357357784e-05
ATG2A	1	1.2658227848101269	22665	5.584922942025708e-05
CPT1C	1	1.2658227848101269	22833	5.543830354356092e-05
ADCY6	1	1.2658227848101269	22895	5.528817579428376e-05
P2RX1	1	1.2658227848101269	19884	6.36603693829273e-05
HGS	1	1.2658227848101269	19812	6.389172142187192e-05
IDH1	1	1.2658227848101269	29845	4.241322783749796e-05
CBLL1	1	1.2658227848101269	18594	6.807694873669606e-05
PROKR2	1	1.2658227848101269	17736	7.137025173715193e-05
ZNF823	1	1.2658227848101269	17744	7.13380739861433e-05
ATN1	1	1.2658227848101269	17858	7.088267358103519e-05
CNOT3	1	1.2658227848101269	17932	7.059016199030373e-05
MCM4	1	1.2658227848101269	17975	7.042129539972887e-05
IKZF5	1	1.2658227848101269	18005	7.030395916746051e-05
HRG	1	1.2658227848101269	18018	7.025323481019683e-05
BCAN	1	1.2658227848101269	18142	6.977305615754198e-05
PIGH	1	1.2658227848101269	18331	6.905366782009311e-05
P2RY10	1	1.2658227848101269	18395	6.881341586355676e-05
SIGLEC15	1	1.2658227848101269	18419	6.872375182203848e-05
PNKP	1	1.2658227848101269	18469	6.853770019005504e-05
B3GNT3	1	1.2658227848101269	18748	6.751775041658451e-05
NUDT7	1	1.2658227848101269	19768	6.403393286170207e-05
MUC3A	1	1.2658227848101269	18813	6.72844726949517e-05
PSMC1	1	1.2658227848101269	18902	6.696766399376397e-05
PERP	1	1.2658227848101269	18914	6.6925176314377e-05
TNNT3	1	1.2658227848101269	19003	6.661173418987142e-05
INSRR	1	1.2658227848101269	19054	6.643344099979672e-05
STRC	1	1.2658227848101269	19237	6.580146513542271e-05
BTG3	1	1.2658227848101269	19292	6.561387024725932e-05
HRH4	1	1.2658227848101269	19324	6.550521552526013e-05
CDC25B	1	1.2658227848101269	19349	6.542057908988198e-05
PLXNA3	1	1.2658227848101269	19498	6.492064749256984e-05
SLC34A1	1	1.2658227848101269	19613	6.453998800847023e-05
CD83	1	1.2658227848101269	19662	6.437914682179466e-05
DBH	1	1.2658227848101269	22966	5.511725092789892e-05
DDX23	1	1.2658227848101269	23086	5.483075391190014e-05
FGR	1	1.2658227848101269	23121	5.474775246789181e-05
F13B	1	1.2658227848101269	28519	4.438524439181341e-05
AKT1	1	1.2658227848101269	26402	4.794420062154862e-05
AKAP8	1	1.2658227848101269	26430	4.789340843019776e-05
TRIP13	1	1.2658227848101269	26473	4.781561533676299e-05
MKRN1	1	1.2658227848101269	26503	4.776149057880718e-05
SLC5A7	1	1.2658227848101269	27471	4.6078511332318685e-05
PLA2G4D	1	1.2658227848101269	27553	4.594137788299374e-05
MOV10	1	1.2658227848101269	27615	4.58382322944098e-05
HMGCR	1	1.2658227848101269	27672	4.574381269189529e-05
JAG2	1	1.2658227848101269	27842	4.546450631456528e-05
KIF2C	1	1.2658227848101269	27949	4.529044991985855e-05
CRHBP	1	1.2658227848101269	28113	4.502624354605082e-05
HIP1R	1	1.2658227848101269	28508	4.440237073137809e-05
MTNR1A	1	1.2658227848101269	28775	4.399036610982195e-05
RMI1	1	1.2658227848101269	23276	5.438317515080454e-05
FLNC	1	1.2658227848101269	28868	4.384864849695603e-05
NCOA5	1	1.2658227848101269	28971	4.3692754299476254e-05
TJAP1	1	1.2658227848101269	29033	4.35994483797791e-05
DONSON	1	1.2658227848101269	29164	4.340360666609953e-05
PPP6R1	1	1.2658227848101269	29238	4.3293754183259e-05
IGF2	1	1.2658227848101269	29279	4.323312902797659e-05
RAD51D	1	1.2658227848101269	29301	4.320066840074149e-05
CCNF	1	1.2658227848101269	29460	4.296750797047273e-05
ATP6V1B1	1	1.2658227848101269	29531	4.286420320375628e-05
ZNF777	1	1.2658227848101269	29699	4.262173085996588e-05
RBM4	1	1.2658227848101269	29707	4.261025296428877e-05
WSB2	1	1.2658227848101269	29743	4.255867884242096e-05
ZNF142	1	1.2658227848101269	26326	4.808260977019397e-05
MYH6	1	1.2658227848101269	26291	4.8146619938767126e-05
EIF2S1	1	1.2658227848101269	26188	4.833598536773051e-05
MLC1	1	1.2658227848101269	26035	4.8620041667375705e-05
JAK3	1	1.2658227848101269	23291	5.434815099438094e-05
UGT2A3	1	1.2658227848101269	23341	5.423172892378761e-05
FGD2	1	1.2658227848101269	23423	5.404187272382388e-05
F11	1	1.2658227848101269	23492	5.38831425510866e-05
MUC6	1	1.2658227848101269	23895	5.297437894162488e-05
DEF6	1	1.2658227848101269	23953	5.2846106325309006e-05
P2RX4	1	1.2658227848101269	24041	5.265266772638936e-05
P2RY2	1	1.2658227848101269	24146	5.242370516069438e-05
DDX17	1	1.2658227848101269	24222	5.225921826480582e-05
HCFC1	1	1.2658227848101269	24261	5.217521061828146e-05
DPM1	1	1.2658227848101269	24273	5.214941642195553e-05
DPH7	1	1.2658227848101269	24481	5.170633490503356e-05
TYRP1	1	1.2658227848101269	24846	5.0946743331326027e-05
SLITRK5	1	1.2658227848101269	24901	5.083421488334311e-05
RPS4Y2	1	1.2658227848101269	24924	5.078730479899401e-05
ZBTB34	1	1.2658227848101269	25239	5.015344446333557e-05
LDLRAP1	1	1.2658227848101269	25280	5.00721038295145e-05
CENPL	1	1.2658227848101269	25333	4.996734633916735e-05
ARHGEF5	1	1.2658227848101269	25344	4.994565912287432e-05
NUP43	1	1.2658227848101269	25350	4.993383766509376e-05
EDN3	1	1.2658227848101269	25549	4.954490527261837e-05
SPOCD1	1	1.2658227848101269	25600	4.944620253164557e-05
SIGLEC1	1	1.2658227848101269	25630	4.93883255875976e-05
ZNF700	1	1.2658227848101269	25705	4.924422426804616e-05
TOP3B	1	1.2658227848101269	25788	4.9085729207775965e-05
DMD	1	1.2658227848101269	2241932	5.646124792411753e-07
